sample_code_x,detection_items,department,order_date,order_num,report_date,conclusion,receive_date,sample_code_format,infer_receive_date,create_time,sample_date,random_num_x,event_flight,id,Unnamed: 0,date,code,gene_name,file_name,path,sample_code_y,random_num_y,data_num
ZBAD2021-92,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050959285,2021.05.09,,2021.05.09,ZBAD2021-92,2021-05-09,2021.05.09,2021.05.09,59285,KN5830,1993,1893,20200910,KN,COI-1,KN5830_COI-1_C2843.COI-1-bird-F.PW009170259.seq,bird_strike/20200910北京大兴机场48个&常州机场2个样品结果/测序结果/COI-1/良好/KN5830_COI-1_C2843.COI-1-bird-F.PW009170259.seq,KN5830,60523,KNCOI-12020091060523
ZBAD2020-454,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.11.18,SEQ2020110286422,2020.11.02,,2020.11.02,ZBAD2020-454,2020-11-02,2020.11.02,2020.11.02,86422,MU5713,1797,2057,20210324,MU,cytb,MU5713_L14995-H16065_C3511.L14995.W103240400.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/Cytb/MU5713_L14995-H16065_C3511.L14995.W103240400.seq,MU5713,61535,MUcytb2021032461535
ZBAD2020-455,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.11.18,SEQ2020110274247,2020.11.02,,2020.11.02,ZBAD2020-455,2020-11-02,2020.11.02,2020.11.02,74247,CZ6715,1798,2583,20200825,CZ,cytb,CZ6715_L14995-H16065_C2777.L14995.PW009022092.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/CZ6715_L14995-H16065_C2777.L14995.PW009022092.seq,CZ6715,92233,CZcytb2020082592233
ZGGG-2020-02,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122240070,2020.12.22,,2020.12.22,ZGGG-2020-02,2020-12-22,2020.12.22,2020.12.22,40070,ZGGG-2020-105,1832,194,20201220,ZGGG,COI-1,ZGGG-2020-105_COI-1_C3203.COI-1-bird-F.W012230832.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-105_COI-1_C3203.COI-1-bird-F.W012230832.seq,ZGGG-2020-105,20189,ZGGGCOI-12020122020189
ZGGG-2020-02,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122240070,2020.12.22,,2020.12.22,ZGGG-2020-02,2020-12-22,2020.12.22,2020.12.22,40070,ZGGG-2020-105,1832,201,20201220,ZGGG,cytb,ZGGG-2020-105_L14995-H16065_C3203.L14995.W012230835.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-105_L14995-H16065_C3203.L14995.W012230835.seq,ZGGG-2020-105,74836,ZGGGcytb2020122074836
ZGGG-2020-5,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122220956,2020.12.22,,2020.12.22,ZGGG-2020-5,2020-12-22,2020.12.22,2020.12.22,20956,ZGGG-2020-108,1833,186,20201220,ZGGG,COI-1,ZGGG-2020-108_COI-1_C3203.COI-1-bird-F.W012230838.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-108_COI-1_C3203.COI-1-bird-F.W012230838.seq,ZGGG-2020-108,72592,ZGGGCOI-12020122072592
ZGGG-2020-5,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122220956,2020.12.22,,2020.12.22,ZGGG-2020-5,2020-12-22,2020.12.22,2020.12.22,20956,ZGGG-2020-108,1833,212,20201220,ZGGG,cytb,ZGGG-2020-108_L14995-H16065_C3203.L14995.W012230841.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-108_L14995-H16065_C3203.L14995.W012230841.seq,ZGGG-2020-108,31087,ZGGGcytb2020122031087
ZGGG-2020-6,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122271002,2020.12.22,,2020.12.22,ZGGG-2020-6,2020-12-22,2020.12.22,2020.12.22,71002,ZGGG-2020-114,1834,183,20201220,ZGGG,COI-1,ZGGG-2020-114_COI-1_C3203.COI-1-bird-F.W012230818.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-114_COI-1_C3203.COI-1-bird-F.W012230818.seq,ZGGG-2020-114,52108,ZGGGCOI-12020122052108
ZGGG-2020-6,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122271002,2020.12.22,,2020.12.22,ZGGG-2020-6,2020-12-22,2020.12.22,2020.12.22,71002,ZGGG-2020-114,1834,207,20201220,ZGGG,cytb,ZGGG-2020-114_L14995-H16065_C3203.L14995.W012230821.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-114_L14995-H16065_C3203.L14995.W012230821.seq,ZGGG-2020-114,21933,ZGGGcytb2020122021933
ZGGG-2020-7,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122274350,2020.12.22,,2020.12.22,ZGGG-2020-7,2020-12-22,2020.12.22,2020.12.22,74350,ZGGG-2020-130,1835,193,20201220,ZGGG,COI-1,ZGGG-2020-130_COI-1_C3203.COI-1-bird-F.W012230824.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-130_COI-1_C3203.COI-1-bird-F.W012230824.seq,ZGGG-2020-130,26425,ZGGGCOI-12020122026425
ZGGG-2020-7,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122274350,2020.12.22,,2020.12.22,ZGGG-2020-7,2020-12-22,2020.12.22,2020.12.22,74350,ZGGG-2020-130,1835,209,20201220,ZGGG,cytb,ZGGG-2020-130_L14995-H16065_C3203.L14995.W012230827.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-130_L14995-H16065_C3203.L14995.W012230827.seq,ZGGG-2020-130,92974,ZGGGcytb2020122092974
ZGGG-2020-11,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122219043,2020.12.22,,2020.12.22,ZGGG-2020-11,2020-12-22,2020.12.22,2020.12.22,19043,ZGGG-2020-134,1836,195,20201220,ZGGG,COI-1,ZGGG-2020-134_COI-1_C3203.COI-1-bird-F.W012230830.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-134_COI-1_C3203.COI-1-bird-F.W012230830.seq,ZGGG-2020-134,73914,ZGGGCOI-12020122073914
ZGGG-2020-11,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122219043,2020.12.22,,2020.12.22,ZGGG-2020-11,2020-12-22,2020.12.22,2020.12.22,19043,ZGGG-2020-134,1836,214,20201220,ZGGG,cytb,ZGGG-2020-134_L14995-H16065_C3203.L14995.W012230833.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-134_L14995-H16065_C3203.L14995.W012230833.seq,ZGGG-2020-134,43969,ZGGGcytb2020122043969
ZGGG-2020-13,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122223624,2020.12.22,,2020.12.22,ZGGG-2020-13,2020-12-22,2020.12.22,2020.12.22,23624,ZGGG-2020-135,1837,188,20201220,ZGGG,COI-1,ZGGG-2020-135_COI-1_C3203.COI-1-bird-F.W012230836.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-135_COI-1_C3203.COI-1-bird-F.W012230836.seq,ZGGG-2020-135,70201,ZGGGCOI-12020122070201
ZGGG-2020-13,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122223624,2020.12.22,,2020.12.22,ZGGG-2020-13,2020-12-22,2020.12.22,2020.12.22,23624,ZGGG-2020-135,1837,210,20201220,ZGGG,cytb,ZGGG-2020-135_L14995-H16065_C3203.L14995.W012230839.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-135_L14995-H16065_C3203.L14995.W012230839.seq,ZGGG-2020-135,94679,ZGGGcytb2020122094679
ZGGG-2020-21,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122247087,2020.12.22,,2020.12.22,ZGGG-2020-21,2020-12-22,2020.12.22,2020.12.22,47087,ZGGG-2020-136,1838,189,20201220,ZGGG,COI-1,ZGGG-2020-136_COI-1_C3203.COI-1-bird-F.W012230842.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-136_COI-1_C3203.COI-1-bird-F.W012230842.seq,ZGGG-2020-136,15963,ZGGGCOI-12020122015963
ZGGG-2020-21,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122247087,2020.12.22,,2020.12.22,ZGGG-2020-21,2020-12-22,2020.12.22,2020.12.22,47087,ZGGG-2020-136,1838,202,20201220,ZGGG,cytb,ZGGG-2020-136_L14995-H16065_C3203.L14995.W012230844.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-136_L14995-H16065_C3203.L14995.W012230844.seq,ZGGG-2020-136,33063,ZGGGcytb2020122033063
ZGGG-2020-33,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122215499,2020.12.22,,2020.12.22,ZGGG-2020-33,2020-12-22,2020.12.22,2020.12.22,15499,ZGGG-2020-149,1839,185,20201220,ZGGG,COI-1,ZGGG-2020-149_COI-1_C3203.COI-1-bird-F.W012230846.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-149_COI-1_C3203.COI-1-bird-F.W012230846.seq,ZGGG-2020-149,12682,ZGGGCOI-12020122012682
ZGGG-2020-33,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122215499,2020.12.22,,2020.12.22,ZGGG-2020-33,2020-12-22,2020.12.22,2020.12.22,15499,ZGGG-2020-149,1839,203,20201220,ZGGG,cytb,ZGGG-2020-149_L14995-H16065_C3203.L14995.W012230848.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-149_L14995-H16065_C3203.L14995.W012230848.seq,ZGGG-2020-149,42063,ZGGGcytb2020122042063
ZGGG-2020-37,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122299990,2020.12.22,,2020.12.22,ZGGG-2020-37,2020-12-22,2020.12.22,2020.12.22,99990,ZGGG-2020-155,1840,184,20201220,ZGGG,COI-1,ZGGG-2020-155_COI-1_C3203.COI-1-bird-F.W012230850.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-155_COI-1_C3203.COI-1-bird-F.W012230850.seq,ZGGG-2020-155,57650,ZGGGCOI-12020122057650
ZGGG-2020-37,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122299990,2020.12.22,,2020.12.22,ZGGG-2020-37,2020-12-22,2020.12.22,2020.12.22,99990,ZGGG-2020-155,1840,205,20201220,ZGGG,cytb,ZGGG-2020-155_L14995-H16065_C3203.L14995.W012230852.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-155_L14995-H16065_C3203.L14995.W012230852.seq,ZGGG-2020-155,29790,ZGGGcytb2020122029790
ZGGG-2020-40,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122292996,2020.12.22,,2020.12.22,ZGGG-2020-40,2020-12-22,2020.12.22,2020.12.22,92996,ZGGG-2020-150,1841,187,20201220,ZGGG,COI-1,ZGGG-2020-150_COI-1_C3203.COI-1-bird-F.W012250159.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-150_COI-1_C3203.COI-1-bird-F.W012250159.seq,ZGGG-2020-150,47292,ZGGGCOI-12020122047292
ZGGG-2020-40,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122292996,2020.12.22,,2020.12.22,ZGGG-2020-40,2020-12-22,2020.12.22,2020.12.22,92996,ZGGG-2020-150,1841,215,20201220,ZGGG,cytb,ZGGG-2020-150_L14995-H16065_C3203.L14995.W012230856.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/双峰/ZGGG-2020-150_L14995-H16065_C3203.L14995.W012230856.seq,ZGGG-2020-150,93113,ZGGGcytb2020122093113
ZGGG-2020-41,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122266041,2020.12.22,,2020.12.22,ZGGG-2020-41,2020-12-22,2020.12.22,2020.12.22,66041,ZGGG-2020-151,1842,197,20201220,ZGGG,COI-1,ZGGG-2020-151_COI-1_C3203.COI-1-bird-F.W012230819.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/双峰/ZGGG-2020-151_COI-1_C3203.COI-1-bird-F.W012230819.seq,ZGGG-2020-151,33189,ZGGGCOI-12020122033189
ZGGG-2020-41,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122266041,2020.12.22,,2020.12.22,ZGGG-2020-41,2020-12-22,2020.12.22,2020.12.22,66041,ZGGG-2020-151,1842,216,20201220,ZGGG,cytb,ZGGG-2020-151_L14995-H16065_C3203.L14995.W012230822.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/双峰/ZGGG-2020-151_L14995-H16065_C3203.L14995.W012230822.seq,ZGGG-2020-151,88566,ZGGGcytb2020122088566
ZGGG-2020-46,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122232038,2020.12.22,,2020.12.22,ZGGG-2020-46,2020-12-22,2020.12.22,2020.12.22,32038,ZGGG-2020-159,1843,196,20201220,ZGGG,COI-1,ZGGG-2020-159_COI-1_C3203.COI-1-bird-F.W012230825.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-159_COI-1_C3203.COI-1-bird-F.W012230825.seq,ZGGG-2020-159,50471,ZGGGCOI-12020122050471
ZGGG-2020-47,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122227291,2020.12.22,,2020.12.22,ZGGG-2020-47,2020-12-22,2020.12.22,2020.12.22,27291,ZGGG-2020-161,1844,191,20201220,ZGGG,COI-1,ZGGG-2020-161_COI-1_C3203.COI-1-bird-F.W012230831.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-161_COI-1_C3203.COI-1-bird-F.W012230831.seq,ZGGG-2020-161,56612,ZGGGCOI-12020122056612
ZGGG-2020-47,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122227291,2020.12.22,,2020.12.22,ZGGG-2020-47,2020-12-22,2020.12.22,2020.12.22,27291,ZGGG-2020-161,1844,206,20201220,ZGGG,cytb,ZGGG-2020-161_L14995-H16065_C3203.L14995.W012230834.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-161_L14995-H16065_C3203.L14995.W012230834.seq,ZGGG-2020-161,40616,ZGGGcytb2020122040616
ZGGG-2020-48,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122215103,2020.12.22,,2020.12.22,ZGGG-2020-48,2020-12-22,2020.12.22,2020.12.22,15103,ZGGG-2020-168,1845,198,20201220,ZGGG,COI-1,ZGGG-2020-168_COI-1_C3203.COI-1-bird-F.W012230837.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/双峰/ZGGG-2020-168_COI-1_C3203.COI-1-bird-F.W012230837.seq,ZGGG-2020-168,25479,ZGGGCOI-12020122025479
ZGGG-2020-48,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122215103,2020.12.22,,2020.12.22,ZGGG-2020-48,2020-12-22,2020.12.22,2020.12.22,15103,ZGGG-2020-168,1845,211,20201220,ZGGG,cytb,ZGGG-2020-168_L14995-H16065_C3203.L14995.W012230840.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-168_L14995-H16065_C3203.L14995.W012230840.seq,ZGGG-2020-168,87824,ZGGGcytb2020122087824
ZGGG-2020-50,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122232637,2020.12.22,,2020.12.22,ZGGG-2020-50,2020-12-22,2020.12.22,2020.12.22,32637,ZGGG-2020-170,1846,192,20201220,ZGGG,COI-1,ZGGG-2020-170_COI-1_C3203.COI-1-bird-F.W012230843.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-170_COI-1_C3203.COI-1-bird-F.W012230843.seq,ZGGG-2020-170,45272,ZGGGCOI-12020122045272
ZGGG-2020-51,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122256797,2020.12.22,,2020.12.22,ZGGG-2020-51,2020-12-22,2020.12.22,2020.12.22,56797,ZGGG-2020-184,1847,204,20201220,ZGGG,cytb,ZGGG-2020-184_L14995-H16065_C3203.L14995.W012230849.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-184_L14995-H16065_C3203.L14995.W012230849.seq,ZGGG-2020-184,35431,ZGGGcytb2020122035431
ZGGG-2020-52,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122297163,2020.12.22,,2020.12.22,ZGGG-2020-52,2020-12-22,2020.12.22,2020.12.22,97163,ZGGG-2020-185,1848,182,20201220,ZGGG,COI-1,ZGGG-2020-185_COI-1_C3203.COI-1-bird-F.W012230851.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-185_COI-1_C3203.COI-1-bird-F.W012230851.seq,ZGGG-2020-185,83223,ZGGGCOI-12020122083223
ZGGG-2020-52,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122297163,2020.12.22,,2020.12.22,ZGGG-2020-52,2020-12-22,2020.12.22,2020.12.22,97163,ZGGG-2020-185,1848,199,20201220,ZGGG,cytb,ZGGG-2020-185_L14995-H16065_C3203.L14995.W012230853.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-185_L14995-H16065_C3203.L14995.W012230853.seq,ZGGG-2020-185,90619,ZGGGcytb2020122090619
ZGGG-2020-58,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122252936,2020.12.22,,2020.12.22,ZGGG-2020-58,2020-12-22,2020.12.22,2020.12.22,52936,ZGGG-2020-187,1849,190,20201220,ZGGG,COI-1,ZGGG-2020-187_COI-1_C3203.COI-1-bird-F.W012230855.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-187_COI-1_C3203.COI-1-bird-F.W012230855.seq,ZGGG-2020-187,64186,ZGGGCOI-12020122064186
ZGGG-2020-58,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122252936,2020.12.22,,2020.12.22,ZGGG-2020-58,2020-12-22,2020.12.22,2020.12.22,52936,ZGGG-2020-187,1849,213,20201220,ZGGG,cytb,ZGGG-2020-187_L14995-H16065_C3203.L14995.W012230857.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-187_L14995-H16065_C3203.L14995.W012230857.seq,ZGGG-2020-187,42823,ZGGGcytb2020122042823
ZGGG-2020-62,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122236790,2020.12.22,,2020.12.22,ZGGG-2020-62,2020-12-22,2020.12.22,2020.12.22,36790,ZGGG-2020-194,1850,181,20201220,ZGGG,COI-1,ZGGG-2020-194_COI-1_C3203.COI-1-bird-F.W012230820.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/COI-1/良好/ZGGG-2020-194_COI-1_C3203.COI-1-bird-F.W012230820.seq,ZGGG-2020-194,37709,ZGGGCOI-12020122037709
ZGGG-2020-62,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122236790,2020.12.22,,2020.12.22,ZGGG-2020-62,2020-12-22,2020.12.22,2020.12.22,36790,ZGGG-2020-194,1850,208,20201220,ZGGG,cytb,ZGGG-2020-194_L14995-H16065_C3203.L14995.W012250164.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-194_L14995-H16065_C3203.L14995.W012250164.seq,ZGGG-2020-194,49231,ZGGGcytb2020122049231
ZGGG-2020-63,飞鸟残骸鉴定（常规）,广州白云国际机场飞行区管理部生态管理部,2020.12.2,SEQ2020122292618,2020.12.22,,2020.12.22,ZGGG-2020-63,2020-12-22,2020.12.22,2020.12.22,92618,ZGGG-2020-202,1851,200,20201220,ZGGG,cytb,ZGGG-2020-202_L14995-H16065_C3203.L14995.W012230829.seq,bird_strike/20201220广州白云机场20个样品检测结果/测序结果/Cytb/良好/ZGGG-2020-202_L14995-H16065_C3203.L14995.W012230829.seq,ZGGG-2020-202,23634,ZGGGcytb2020122023634
ZBAD2020-472,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.12.31,SEQ2021010487552,2021.01.04,,2021.01.04,ZBAD2020-472,2021-01-04,2021.01.04,2021.01.04,87552,CZ6113,1853,2575,20200825,CZ,cytb,CZ6113_L14995-H16065_C2777.L14995.PW009022107.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/双峰/CZ6113_L14995-H16065_C2777.L14995.PW009022107.seq,CZ6113,23213,CZcytb2020082523213
ZBAD2020-474,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.12.31,SEQ2021010438171,2021.01.04,,2021.01.04,ZBAD2020-474,2021-01-04,2021.01.04,2021.01.04,38171,CZ6711,1855,2515,20200825,CZ,ND2,CZ6711_ND2_C2777-1.L5219.PW009070527.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/3个样品补测结果/测序结果/ND2/双峰/CZ6711_ND2_C2777-1.L5219.PW009070527.seq,CZ6711,38627,CZND22020082538627
ZBAD2020-474,飞鸟残骸鉴定（常规）,北京大兴国际机场,2020.12.31,SEQ2021010438171,2021.01.04,,2021.01.04,ZBAD2020-474,2021-01-04,2021.01.04,2021.01.04,38171,CZ6711,1855,2516,20200825,CZ,Vercytb,CZ6711_Vercytb_C2777-1.Vercytb-F.PW009070528.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/3个样品补测结果/测序结果/Vercytb/良好/CZ6711_Vercytb_C2777-1.Vercytb-F.PW009070528.seq,CZ6711,30638,CZVercytb2020082530638
ZBAD2021-18,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.03,SEQ2021040626192,2021.04.06,,2021.04.06,ZBAD2021-18,2021-04-06,2021.04.06,2021.04.06,26192,KN5922,1888,2034,20210324,KN,COI-1,KN5922_COI-1_C3511.COI-1-bird-F.W103240422.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/COI-1/KN5922_COI-1_C3511.COI-1-bird-F.W103240422.seq,KN5922,22964,KNCOI-12021032422964
ZBAD2021-18,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.03,SEQ2021040626192,2021.04.06,,2021.04.06,ZBAD2021-18,2021-04-06,2021.04.06,2021.04.06,26192,KN5922,1888,2056,20210324,KN,cytb,KN5922_L14995-H16065_C3511.L14995.W103240424.seq,bird_strike/20210324萧山机场1个&北京大兴机场16个样品检测结果/测序结果/Cytb/KN5922_L14995-H16065_C3511.L14995.W103240424.seq,KN5922,61779,KNcytb2021032461779
ZBAD2021-42,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041936555,2021.04.19,,2021.04.19,ZBAD2021-42,2021-04-19,2021.04.19,2021.04.19,36555,CZ6599,1920,304,20200825,CZ,cytb,CZ6599_L14995-H16065_C2790.L14995.PW009030788.seq,bird_strike/20200825&0828&0831常州机场3个&大兴机场36个&萧山机场3个加急样品结果/测序结果/Cytb/双峰/CZ6599_L14995-H16065_C2790.L14995.PW009030788.seq,CZ6599,27317,CZcytb2020082527317
ZBAD2021-42,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041936555,2021.04.19,,2021.04.19,ZBAD2021-42,2021-04-19,2021.04.19,2021.04.19,36555,CZ6599,1920,1552,20200905,CZ,cytb,CZ6599_L14995-H16065_C2842.L14995.PW009170165.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/CZ6599_L14995-H16065_C2842.L14995.PW009170165.seq,CZ6599,94545,CZcytb2020090594545
ZBAD2021-42,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041936555,2021.04.19,,2021.04.19,ZBAD2021-42,2021-04-19,2021.04.19,2021.04.19,36555,CZ6599,1920,1618,20200905,CZ,COI-1,CZ6599_COI-1_C2842.COI-1-bird-F.PW009170101.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/COI-1/良好/CZ6599_COI-1_C2842.COI-1-bird-F.PW009170101.seq,CZ6599,40509,CZCOI-12020090540509
ZBAD2021-42,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041936555,2021.04.19,,2021.04.19,ZBAD2021-42,2021-04-19,2021.04.19,2021.04.19,36555,CZ6599,1920,2526,20200825,CZ,COI-1,CZ6599_COI-1_C2777.COI-1-bird-F.PW009010535.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/COI-1/良好/CZ6599_COI-1_C2777.COI-1-bird-F.PW009010535.seq,CZ6599,20076,CZCOI-12020082520076
ZBAD2021-42,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.04.16,SEQ2021041936555,2021.04.19,,2021.04.19,ZBAD2021-42,2021-04-19,2021.04.19,2021.04.19,36555,CZ6599,1920,2564,20200825,CZ,cytb,CZ6599_L14995-H16065_C2777.L14995.PW009010939.seq,bird_strike/20200825&0826萧山机场4个&北京大兴机场44个样品结果/测序结果/Cytb/良好/CZ6599_L14995-H16065_C2777.L14995.PW009010939.seq,CZ6599,96680,CZcytb2020082596680
ZBAD2021-65,飞鸟残骸鉴定（常规）,北京大兴国际机场,2021.05.07,SEQ2021050913847,2021.05.09,,2021.05.09,ZBAD2021-65,2021-05-09,2021.05.09,2021.05.09,13847,MU5707,1966,1559,20200905,MU,cytb,MU5707-yumao_L14995-H16065_C2842.L14995.PW009170188.seq,bird_strike/20200905北京大兴机场64个样品结果/测序结果/cytb/良好/MU5707-yumao_L14995-H16065_C2842.L14995.PW009170188.seq,MU5707,45249,MUcytb2020090545249
